2,60;8,00;9,35;17,67;2,00;24,71;20,85;20,55;10,80;10,71;9,92;6,25
2,60;8,00;9,35;17,67;6,50;24,71;20,85;20,55;10,80;10,71;9,92;6,25
2,60;8,00;9,35;17,67;6,50;24,71;20,85;20,55;10,80;10,71;9,92;6,25
2,60;8,00;9,35;17,67;14,00;24,71;20,85;20,55;10,80;10,71;9,92;6,25
2,60;8,00;9,35;17,67;14,00;24,71;20,85;20,55;10,80;10,71;9,92;6,25
5,33;8,00;9,35;17,67;14,00;24,71;20,85;20,55;10,80;10,71;9,92;6,25
5,33;8,00;9,35;17,67;19,75;24,71;20,85;20,55;10,80;10,71;9,92;6,25
5,33;8,00;16,28;17,67;19,75;13,13;20,85;20,55;10,80;10,71;9,92;7,33
5,66;6,29;16,28;17,67;19,75;13,13;20,85;20,55;10,80;10,71;9,92;7,33
5,66;6,29;16,28;20,00;19,75;13,13;20,85;20,55;10,80;10,71;9,92;7,33
5,66;6,29;16,28;20,00;19,13;13,13;20,85;20,55;10,80;10,71;9,92;7,33
2,00;6,29;16,28;20,00;19,13;13,13;20,85;16,81;41,61;10,71;9,92;7,33
2,95;6,29;16,28;20,00;19,13;13,13;20,85;16,81;41,61;3,86;8,67;7,33
2,95;6,29;16,28;20,00;19,13;13,13;17,00;16,81;11,40;3,86;8,67;4,00
2,95;6,29;17,21;13,67;19,13;13,13;19,67;16,81;11,40;3,86;8,67;4,00
2,95;9,35;17,21;13,67;19,13;26,00;19,67;16,81;11,40;3,86;8,67;4,00
2,95;9,35;17,21;13,67;19,13;13,33;19,67;16,81;11,40;3,86;8,67;4,00
2,95;9,35;17,21;27,33;19,13;13,33;19,67;16,81;11,40;3,86;8,67;7,86
2,95;9,35;17,21;27,33;7,00;13,33;19,67;16,81;11,40;3,86;4,33;7,86
2,95;9,35;11,50;27,33;7,00;15,75;19,67;16,81;11,40;5,17;4,33;7,86
2,95;9,35;11,50;23,75;14,60;15,75;19,80;16,81;11,40;5,17;4,33;7,86
2,95;9,35;11,50;23,75;14,60;15,75;19,80;16,81;11,40;5,17;4,33;7,86
2,95;9,35;11,50;23,75;14,60;15,75;19,80;16,81;11,40;5,17;4,33;7,86
2,95;9,35;11,50;23,75;14,60;22,00;19,80;16,81;15,00;5,17;4,33;7,86
2,95;9,35;11,50;18,00;14,60;22,00;19,80;16,81;12,80;5,17;4,33;7,86
2,95;9,35;11,50;18,00;18,50;20,00;18,40;16,81;12,80;5,17;4,33;7,86
2,95;9,35;11,50;18,00;18,50;20,00;18,40;16,81;12,80;5,17;4,33;7,86
2,95;9,35;11,50;18,00;18,50;20,00;18,40;14,73;12,80;5,17;4,33;7,86
2,95;;11,50;18,00;18,50;20,00;18,40;14,73;12,80;5,17;4,33;7,86
2,95;;11,50;18,00;18,50;20,00;18,40;14,73;10,71;5,17;4,33;7,86
2,95;;11,50;;18,50;;24,00;14,73;10,71;5,17;6,25;7,86
